system:index,Class,Conf,Id,IsRice,Location,RnR,Year,gridcode,.geo
0000000000000000105c,Rice,Y,270152,1,Barisal,R,2020,17041,"{""type"":""Point"",""coordinates"":[90.42079957900236,22.488278424662475]}"
000000000000000001cd,Rice,Y,270584,1,Barisal,R,2002,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
0000000000000000039f,Rice,Y,270584,1,Barisal,R,2004,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
00000000000000000571,Rice,Y,270584,1,Barisal,R,2006,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
00000000000000000743,Rice,Y,270584,1,Barisal,R,2009,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
00000000000000000ae7,Rice,Y,270584,1,Barisal,R,2016,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
00000000000000000cb9,Rice,Y,270584,1,Barisal,R,2018,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
00000000000000000e8b,Rice,Y,270584,1,Barisal,R,2019,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
0000000000000000105d,Rice,Y,270584,1,Barisal,R,2020,15296,"{""type"":""Point"",""coordinates"":[90.39898131550314,22.486304086594572]}"
000000000000000001ce,Rice,N,271105,1,Barisal,R,2002,15517,"{""type"":""Point"",""coordinates"":[90.24433656263751,22.481297335731107]}"
000000000000000003a0,Rice,N,271105,1,Barisal,R,2004,15517,"{""type"":""Point"",""coordinates"":[90.24433656263751,22.481297335731107]}"
00000000000000000572,Rice,Y,271105,1,Barisal,R,2006,15517,"{""type"":""Point"",""coordinates"":[90.24433656263751,22.481297335731107]}"
00000000000000000744,Rice,Y,271105,1,Barisal,R,2009,15517,"{""type"":""Point"",""coordinates"":[90.24433656263751,22.481297335731107]}"
000000000000000001cf,Rice,Y,271870,1,Barisal,R,2002,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
000000000000000003a1,Rice,Y,271870,1,Barisal,R,2004,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
00000000000000000745,Rice,Y,271870,1,Barisal,R,2009,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
00000000000000000917,Rice,Y,271870,1,Barisal,R,2015,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
00000000000000000ae9,Rice,Y,271870,1,Barisal,R,2016,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
00000000000000000cbb,Rice,Y,271870,1,Barisal,R,2018,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
00000000000000000e8d,Rice,Y,271870,1,Barisal,R,2019,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
0000000000000000105f,Rice,Y,271870,1,Barisal,R,2020,16530,"{""type"":""Point"",""coordinates"":[90.28459867572866,22.478729946254504]}"
000000000000000001d0,Rice,Y,273543,1,Barisal,R,2002,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
000000000000000003a2,Rice,Y,273543,1,Barisal,R,2004,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000000574,Rice,Y,273543,1,Barisal,R,2006,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000000746,Rice,Y,273543,1,Barisal,R,2009,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000000aea,Rice,Y,273543,1,Barisal,R,2016,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000000cbc,Rice,Y,273543,1,Barisal,R,2018,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000000e8e,Rice,Y,273543,1,Barisal,R,2019,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
00000000000000001060,Rice,Y,273543,1,Barisal,R,2020,16854,"{""type"":""Point"",""coordinates"":[90.42815366272066,22.468899667659244]}"
000000000000000003a3,Rice,Y,273635,1,Barisal,R,2004,17120,"{""type"":""Point"",""coordinates"":[90.25515762805622,22.464420824527114]}"
00000000000000000001,Mixed Vegetation,Y,1561,0,Barisal,NR,2002,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
000000000000000001d3,Forest,Y,1561,0,Barisal,NR,2004,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
000000000000000003a5,Mixed Vegetation,Y,1561,0,Barisal,NR,2006,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
00000000000000000577,Mixed Vegetation,Y,1561,0,Barisal,NR,2009,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
00000000000000000749,Forest,Y,1561,0,Barisal,NR,2015,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
0000000000000000091b,Forest,Y,1561,0,Barisal,NR,2016,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
00000000000000000aed,Forest,Y,1561,0,Barisal,NR,2018,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
00000000000000000cbf,Forest,Y,1561,0,Barisal,NR,2019,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
00000000000000000e91,Forest,Y,1561,0,Barisal,NR,2020,16181,"{""type"":""Point"",""coordinates"":[90.22494813603083,23.052053385146344]}"
0000000000000000074e,Other Crops,Y,4969,0,Barisal,NR,2015,16784,"{""type"":""Point"",""coordinates"":[90.54550776776593,23.04516967359333]}"
00000000000000000920,Other Crops,Y,4969,0,Barisal,NR,2016,16784,"{""type"":""Point"",""coordinates"":[90.54550776776593,23.04516967359333]}"
00000000000000000e96,Other Crops,N,4969,0,Barisal,NR,2020,16784,"{""type"":""Point"",""coordinates"":[90.54550776776593,23.04516967359333]}"
0000000000000000074f,Other Crops,Y,4971,0,Barisal,NR,2015,16187,"{""type"":""Point"",""coordinates"":[90.54726497493849,23.04519739080232]}"
00000000000000000924,Marshland,Y,6919,0,Barisal,NR,2016,13176,"{""type"":""Point"",""coordinates"":[90.1849713524222,23.03266332922425]}"
0000000000000000000b,Forest,Y,7797,0,Barisal,NR,2002,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
000000000000000001dd,Forest,Y,7797,0,Barisal,NR,2004,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
000000000000000003af,Forest,Y,7797,0,Barisal,NR,2006,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000581,Mixed Vegetation,Y,7797,0,Barisal,NR,2009,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000753,Forest,Y,7797,0,Barisal,NR,2015,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000925,Forest,Y,7797,0,Barisal,NR,2016,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000af7,Forest,Y,7797,0,Barisal,NR,2018,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000cc9,Forest,Y,7797,0,Barisal,NR,2019,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
00000000000000000e9b,Forest,Y,7797,0,Barisal,NR,2020,14822,"{""type"":""Point"",""coordinates"":[90.22450277947199,23.03092566929056]}"
0000000000000000000e,Other Crops,Y,11364,0,Barisal,NR,2002,14922,"{""type"":""Point"",""coordinates"":[90.50723587561419,23.025885736046533]}"
000000000000000001e0,Other Crops,N,11364,0,Barisal,NR,2004,14922,"{""type"":""Point"",""coordinates"":[90.50723587561419,23.025885736046533]}"
000000000000000003b2,Other Crops,N,11364,0,Barisal,NR,2006,14922,"{""type"":""Point"",""coordinates"":[90.50723587561419,23.025885736046533]}"
00000000000000000584,Other Crops,N,11364,0,Barisal,NR,2009,14922,"{""type"":""Point"",""coordinates"":[90.50723587561419,23.025885736046533]}"
00000000000000000756,Other Crops,N,11364,0,Barisal,NR,2015,14922,"{""type"":""Point"",""coordinates"":[90.50723587561419,23.025885736046533]}"
0000000000000000000f,Mixed Vegetation,Y,11894,0,Barisal,NR,2002,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
000000000000000001e1,Water,Y,11894,0,Barisal,NR,2004,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
000000000000000003b3,Mixed Vegetation,Y,11894,0,Barisal,NR,2006,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000585,Water,Y,11894,0,Barisal,NR,2009,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000757,Water,Y,11894,0,Barisal,NR,2015,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000929,Water,Y,11894,0,Barisal,NR,2016,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000afb,Water,Y,11894,0,Barisal,NR,2018,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000ccd,Water,Y,11894,0,Barisal,NR,2019,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000e9f,Water,Y,11894,0,Barisal,NR,2020,10459,"{""type"":""Point"",""coordinates"":[90.37564229538356,23.02213156254283]}"
00000000000000000010,Other Crops,N,12277,0,Barisal,NR,2002,16205,"{""type"":""Point"",""coordinates"":[90.54940221175761,23.024107066919942]}"
000000000000000001e2,Other Crops,N,12277,0,Barisal,NR,2004,16205,"{""type"":""Point"",""coordinates"":[90.54940221175761,23.024107066919942]}"
000000000000000003b4,Other Crops,Y,12277,0,Barisal,NR,2006,16205,"{""type"":""Point"",""coordinates"":[90.54940221175761,23.024107066919942]}"
00000000000000000586,Other Crops,N,12277,0,Barisal,NR,2009,16205,"{""type"":""Point"",""coordinates"":[90.54940221175761,23.024107066919942]}"
00000000000000000758,Bareland,Y,12277,0,Barisal,NR,2015,16205,"{""type"":""Point"",""coordinates"":[90.54940221175761,23.024107066919942]}"
00000000000000000012,Other Crops,Y,13741,0,Barisal,NR,2002,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
000000000000000003b6,Mixed Vegetation,Y,13741,0,Barisal,NR,2006,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
00000000000000000588,Mixed Vegetation,Y,13741,0,Barisal,NR,2009,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
0000000000000000075a,Mixed Vegetation,Y,13741,0,Barisal,NR,2015,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
0000000000000000092c,Water,Y,13741,0,Barisal,NR,2016,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
00000000000000000afe,Water,Y,13741,0,Barisal,NR,2018,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
00000000000000000cd0,Water,Y,13741,0,Barisal,NR,2019,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
00000000000000000ea2,Water,Y,13741,0,Barisal,NR,2020,11143,"{""type"":""Point"",""coordinates"":[90.4941930761856,23.019179616453588]}"
000000000000000003b7,Mixed Vegetation,Y,14375,0,Barisal,NR,2006,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
0000000000000000075b,Water,Y,14375,0,Barisal,NR,2015,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
0000000000000000092d,Water,Y,14375,0,Barisal,NR,2016,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
00000000000000000aff,Water,Y,14375,0,Barisal,NR,2018,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
00000000000000000cd1,Water,Y,14375,0,Barisal,NR,2019,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
00000000000000000ea3,Water,Y,14375,0,Barisal,NR,2020,10926,"{""type"":""Point"",""coordinates"":[90.52318099054814,23.01801233174017]}"
00000000000000000014,Mixed Vegetation,Y,14599,0,Barisal,NR,2002,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
000000000000000003b8,Mixed Vegetation,Y,14599,0,Barisal,NR,2006,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
0000000000000000058a,Mixed Vegetation,Y,14599,0,Barisal,NR,2009,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
0000000000000000075c,Water,Y,14599,0,Barisal,NR,2015,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
0000000000000000092e,Water,Y,14599,0,Barisal,NR,2016,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
00000000000000000b00,Water,Y,14599,0,Barisal,NR,2018,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
00000000000000000cd2,Water,Y,14599,0,Barisal,NR,2019,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
00000000000000000ea4,Water,Y,14599,0,Barisal,NR,2020,10120,"{""type"":""Point"",""coordinates"":[90.37578437471748,23.014823900979362]}"
00000000000000000015,Mixed Vegetation,Y,15526,0,Barisal,NR,2002,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
000000000000000001e7,Mixed Vegetation,Y,15526,0,Barisal,NR,2004,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
000000000000000003b9,Mixed Vegetation,Y,15526,0,Barisal,NR,2006,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
0000000000000000058b,Mixed Vegetation,Y,15526,0,Barisal,NR,2009,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
0000000000000000075d,Mixed Vegetation,Y,15526,0,Barisal,NR,2015,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
0000000000000000092f,Forest,Y,15526,0,Barisal,NR,2016,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
00000000000000000b01,Forest,Y,15526,0,Barisal,NR,2018,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
00000000000000000cd3,Forest,Y,15526,0,Barisal,NR,2019,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
00000000000000000ea5,Forest,Y,15526,0,Barisal,NR,2020,16067,"{""type"":""Point"",""coordinates"":[90.39600884957429,23.012720355783493]}"
00000000000000000930,c,N,15683,0,Barisal,NR,2016,12553,"{""type"":""Point"",""coordinates"":[90.16442517813233,23.00792487141287]}"
00000000000000000018,Mixed Vegetation,Y,19530,0,Barisal,NR,2002,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
000000000000000001ea,Mixed Vegetation,Y,19530,0,Barisal,NR,2004,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
000000000000000003bc,Mixed Vegetation,Y,19530,0,Barisal,NR,2006,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
0000000000000000058e,Mixed Vegetation,Y,19530,0,Barisal,NR,2009,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
00000000000000000760,Forest,Y,19530,0,Barisal,NR,2015,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
00000000000000000932,Mixed Vegetation,Y,19530,0,Barisal,NR,2016,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
00000000000000000b04,Built-up,Y,19530,0,Barisal,NR,2018,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
00000000000000000cd6,Mixed Vegetation,Y,19530,0,Barisal,NR,2019,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
00000000000000000ea8,Forest,Y,19530,0,Barisal,NR,2020,15845,"{""type"":""Point"",""coordinates"":[90.09181616902794,22.99767365002112]}"
0000000000000000001a,Other Crops,Y,20186,0,Barisal,NR,2002,12958,"{""type"":""Point"",""coordinates"":[90.43306314940058,23.002761884036637]}"
000000000000000001ec,Bareland,Y,20186,0,Barisal,NR,2004,12958,"{""type"":""Point"",""coordinates"":[90.43306314940058,23.002761884036637]}"
000000000000000003be,Other Crops,Y,20186,0,Barisal,NR,2006,12958,"{""type"":""Point"",""coordinates"":[90.43306314940058,23.002761884036637]}"
00000000000000000590,Other Crops,Y,20186,0,Barisal,NR,2009,12958,"{""type"":""Point"",""coordinates"":[90.43306314940058,23.002761884036637]}"
00000000000000000b06,Other Crops,Y,20186,0,Barisal,NR,2018,12958,"{""type"":""Point"",""coordinates"":[90.43306314940058,23.002761884036637]}"
00000000000000000eab,Other Crops,Y,20223,0,Barisal,NR,2020,14994,"{""type"":""Point"",""coordinates"":[90.48482736138168,23.003595976158273]}"
0000000000000000001d,Other Crops,N,20696,0,Barisal,NR,2002,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
000000000000000001ef,Forest,N,20696,0,Barisal,NR,2004,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
000000000000000003c1,Other Crops,Y,20696,0,Barisal,NR,2006,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000593,Other Crops,Y,20696,0,Barisal,NR,2009,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000765,Bareland,Y,20696,0,Barisal,NR,2015,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000937,Other Crops,Y,20696,0,Barisal,NR,2016,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000b09,Bareland,Y,20696,0,Barisal,NR,2018,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000cdb,Other Crops,Y,20696,0,Barisal,NR,2019,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000ead,Other Crops,Y,20696,0,Barisal,NR,2020,13495,"{""type"":""Point"",""coordinates"":[90.56205194553979,23.00398942029623]}"
00000000000000000023,Mixed Vegetation,Y,24773,0,Barisal,NR,2002,16202,"{""type"":""Point"",""coordinates"":[90.17360198328254,22.988596683367547]}"
000000000000000001f5,Mixed Vegetation,N,24773,0,Barisal,NR,2004,16202,"{""type"":""Point"",""coordinates"":[90.17360198328254,22.988596683367547]}"
000000000000000003c7,Mixed Vegetation,Y,24773,0,Barisal,NR,2006,16202,"{""type"":""Point"",""coordinates"":[90.17360198328254,22.988596683367547]}"
00000000000000000599,Mixed Vegetation,Y,24773,0,Barisal,NR,2009,16202,"{""type"":""Point"",""coordinates"":[90.17360198328254,22.988596683367547]}"
0000000000000000076b,Forest,Y,24773,0,Barisal,NR,2015,16202,"{""type"":""Point"",""coordinates"":[90.17360198328254,22.988596683367547]}"
